index,Oligo,Inh,Ext_Thal,Inh_Meis2,Ext_L23,Ext_L25,Ext_L56,Ext_L5,Ext_Hpc_DG2,Ext_Pir,OPC,Micro,Unk,Inh_Pvalb,Ext_L6,Ext_Hpc_CA1,Ext_Amy,Inh_Sst,Astro_CTX,Inh_Vip,Astro_HYPO,Ext_Hpc_DG1,Astro_THAL_med,Astro_AMY_CTX,LowQ,Nb,Astro_THAL_lat,Ext_L6B,Ext_Hpc_CA3,Inh_Lamp5,Ext_ClauPyr,Astro_HPC,Astro_AMY,Ext_Hpc_CA2,Astro_WM,Ext_Med,Astro_THAL_hab,Ext_Unk,Endo,Astro_STR
2805,0.04528830137354102,0.24910301610503274,0.0002910482779316014,0.15386581526641388,0.0005795897884083627,0.0013991875323510117,0.0003080904725221423,0.0004183009626716261,0.009436661501631728,0.0008135539797303881,0.03750140993171337,0.07407791734628925,0.001582412439802029,6.221420231200189e-05,0.00100133303908756,0.0021773995855878287,0.0013483733086920029,0.0013108445284223018,0.0009570957106864113,0.00020405319122340706,0.15788196202633314,0.004319750344077438,0.12980612839625433,0.0012001104411946352,0.0038965521118267204,0.011121195771565572,0.0011048951292235612,0.00019794794694185094,8.992383737526119e-05,0.00022470194197702235,0.0002572517654946028,0.000814390164754965,0.0009179125767618656,4.665198528751724e-05,0.000635070819014983,5.75667218029354e-05,6.979492444245591e-05,0.0019025427358602604,0.10356149846919954,0.00016753334656067852
2806,0.021881154497089293,0.22052231762025526,2.8027232756741335e-05,0.0222045680225875,9.66579616983907e-05,0.000422391962288596,0.018287742564579493,6.013047250615493e-05,0.0005586548848989727,1.450809873867154e-05,0.0006221596697850808,0.014824618056890568,0.0010790930137056878,0.01374381524098211,0.00017684315157017103,1.8634029494816764e-05,7.170355215783845e-05,0.0998531787356224,0.00032259711132379815,4.0831092849012776e-05,0.09990899116128531,0.0007934703750167746,0.0003211978588076793,0.0011715029773092616,5.1275952096535475e-05,0.0001067871956722312,0.00016640624807589562,2.311978248703296e-05,6.6572871358349596e-06,0.16392260496034536,1.5913066584624297e-05,0.00020078371436593482,0.22994279871051168,1.1435411412677668e-05,0.00011769826770743015,9.385690475417533e-06,7.437965012591629e-05,2.4047582501324863e-05,0.08829164307249993,1.0274063802615115e-05
2807,0.033490531563987576,0.1606492524631332,0.0014819401145098547,0.004253226492065124,0.01211509411029328,0.003358474459313239,0.00043692392557579616,0.00021592443749213815,0.004144614174181838,0.0011247122045744146,0.089451792619139,0.026374115919797037,0.031017723033322484,0.00431692801080468,0.00408093098170564,0.0004071717381215023,0.00023066748684251798,0.01659225980921093,0.00041291498145595694,0.0037595103711773967,0.16960553560801622,0.00018911098448592668,0.008436247932681227,0.001007954148975995,0.00215095710977398,0.0032284098184291203,0.004299605110364748,0.007751224807634286,0.00024758432811316475,0.0014424080736619423,0.0002471132679785283,0.001082962972207949,0.4001935085163425,4.141408456143143e-05,0.0012268757537774134,3.099075829915985e-05,0.00027840292870687515,5.284182965035098e-05,9.460753596742376e-05,0.0004775355336681726
2808,0.02178692264230501,0.1723649315339264,0.00025022488410281316,0.0056121086932157055,0.00048803451450942,0.00013796496128464156,0.00022652214603975063,3.6915744068062245e-05,0.0013230502324989132,0.00019744880565709182,0.07538707017878649,0.01477420929800553,0.0010730655836915404,0.12028591133931174,0.0012831581877641568,0.00014314233236818416,0.37268527437437,7.520192757809855e-05,7.915821194179647e-05,0.0006605762628125776,0.14021508214701256,0.00035226869391949737,0.04365562751284506,0.0002461486893098787,0.0016370269882783998,0.0003313334105109179,0.0016787233534235918,0.0007177109575763146,5.502194690851543e-06,0.0003138293889011593,0.0001109278274297862,8.434809384129267e-05,0.0053230455394405966,1.3989679229390864e-05,0.00011693503946773399,1.7279235963246435e-05,0.0001835989265935842,2.029160451799736e-05,0.016093541202032866,1.1897660777380324e-05
2809,0.04786359325099126,0.18991628133548663,0.0006247540791724587,0.09770356767915139,0.0009611514553201381,0.00045136518246594216,0.0052599389553610746,0.0010253714298070393,0.06334243856234469,0.00041181114639199053,0.08976458315565812,0.022751401354055265,0.0021697059973491946,0.0016806973034227477,0.007478421196475837,0.001180494259288658,0.0003948731722922722,0.0008103426182860478,0.0033848657419693192,0.001164955532760709,0.3499110854197129,0.03195467198277481,0.009026996853523157,0.0019426040689643391,0.0024125574172773005,0.0043080930970476215,0.0008014658700530432,0.002564093693017306,9.543599389690514e-05,0.005699427850795927,0.00023134740926523896,0.04751777716998933,0.003799614920146862,0.00010970258056903847,0.0007028619230997286,0.0001395613612532726,0.0001528289394952855,7.466127962869406e-05,0.00014480044467400313,6.979831676446962e-05
2810,0.03837239041431217,0.20378818395889745,0.00016816915238987567,0.09521933219781033,7.332382444852836e-05,0.14079811712888443,0.00031173202178349526,0.000495136744746929,0.0023782336696737227,0.0001423782128726528,0.04221104135365911,0.019645068785257687,0.00042883309959624346,0.00042454642299222673,0.00012668527435136614,0.0012914172269005706,0.00016478598771213956,0.00025731990808889585,0.002867358342830812,0.05232301369309526,0.1650030464687255,0.0026491593154202076,0.0018780740403884532,0.20090571442396027,0.01058412383788871,0.0007548899671314639,0.011468897435591284,7.638034171610024e-05,2.751873147138489e-05,0.0023105733316469337,6.433185061582474e-05,0.0004916079499487491,0.0011761789409377027,0.00011414408970758398,0.00013538500276720437,4.185897059776438e-05,6.707129955037438e-05,2.1383545870113598e-05,0.0003299734698201196,0.0004126195659403624
2811,0.03041927126406154,0.15499385987711065,0.00020539762610331152,0.004215022978739866,0.0006483412832713213,0.0002510271597955538,0.0024455729726824537,0.009099293138582482,0.004241437908209928,0.00018226148528171476,0.0736760837018767,0.039949545283005684,0.0015729003718661814,0.004840122376186626,0.0035148165065882584,0.0003539122934617636,0.0005715042100264882,0.003104877505889826,0.010898560349385706,0.005326502943907019,0.12194237983791427,0.0006240960224561839,0.030975977930256266,0.004235285569300535,0.008173330873198045,0.2121837744066807,0.00273811745744817,0.0001407783347518417,0.00016225111439541827,0.0006823579953749001,8.701032869718927e-05,0.010419252805724819,0.25517809277846326,6.665821900119557e-05,0.0012200691764755606,4.944680189298862e-05,0.0001334703628136461,3.9767627186527106e-05,0.00023556483081239125,0.00020200629112301173
2812,0.011094884809922935,0.03892446676782397,0.0003238310062509387,0.0032621873407418776,0.0001207320055855331,0.0008322662197263898,0.0006010033506551503,0.0002843737866282133,0.0035224593858556273,0.00043187767933962904,0.010155464431678878,0.01812319107662775,0.0002315530751905985,0.0010334800052358096,0.001249551509398791,4.7804158297619e-05,4.9504156694403206e-05,0.00041365271336446166,0.00012984726624864525,0.0004984088074908197,7.88314341708784e-05,0.001361071957053013,0.0009874128663299145,2.8657468122059955e-05,0.004226321605988324,0.0012035587308992382,0.0004964169566938144,0.00052354430498952,1.5038709619809539e-05,0.00018219428238638175,0.0001250559250080517,0.0001549616669629659,0.4607270670093838,1.6977301875965702e-05,0.3632151642812995,3.0850270193912726e-05,3.45586160704139e-05,1.2422306101900196e-05,0.07519990974833717,4.9445005755283686e-05
2813,0.023274460911384614,0.0052767968207253655,0.00030964580877527396,0.07876376491712625,0.0003136881061558612,0.00014006264482926113,0.0009548488320089003,0.0036561477910155684,0.0009153972403870168,0.00024093529277377808,0.0280765393160537,0.04008361880983382,0.0037554088789360086,0.00658170551945162,0.0002701805963482822,0.00018066780572522148,0.00015931634682861003,0.2748885857129201,0.008830506371048992,0.0010319487994441057,0.035170052115753685,0.007530691429988504,0.013635826292086777,0.06222383505260659,0.004678243220060367,0.003816093588418067,0.006144472311843843,0.00015385810912148953,0.00010528770606317452,0.20462231518448787,0.0005017471276782451,0.18013085683826335,0.0013721331825379698,0.0002853659120674496,0.00021177432527235354,3.267438830991802e-05,0.0002418837383688543,2.1874039669107474e-05,0.001368263650602486,4.852526502756988e-05
2814,0.013111439639545577,0.0022905552211604377,0.00013443348039901708,0.0005505500460135276,0.00021444808975148611,0.00017447786222039366,0.00019985889135006854,0.00016612975745682127,0.00024428221054279497,5.750032561178526e-05,0.035288613256216544,0.01694608448612766,0.00044792974452945584,0.023470989658001554,0.000478258482872298,8.458783215723943e-05,7.431347959878871e-05,0.003898641353863716,0.0005008161787822335,0.03360737287238138,0.0017775785567437832,0.0003844036394146617,0.22120133253856095,0.0009764315890535731,7.785179718720707e-05,0.0002235704392639427,0.0006722797453614413,8.284162344701053e-05,0.00010059207130376196,0.0002946003144024016,2.049573715808824e-05,0.03469335199888572,0.0011611675381148314,4.94996236439527e-06,0.46532588385183205,3.2338375632116073e-06,0.04358294493777712,1.4592201893009567e-05,0.09742567782589215,3.4936925197960845e-05
2815,0.03213276176744927,0.004324376792073747,0.00033001860213368103,0.003190307845081464,0.0008889190955076087,0.000365081861404931,0.00046786642199376865,0.0009288814610285632,0.0027598010809350903,0.000525110634721309,0.05370958898987925,0.17775575278726202,0.0016438406863477895,0.00281265323783057,0.00023418605181168883,0.003257625525027288,6.188206760158591e-05,0.0004022869745282713,0.0019919241679932182,0.0016041395026937266,0.00471638262857408,0.001310365851651595,0.0021033163093643133,0.0005948821238672809,0.4873115360302642,0.0009184891945220479,0.13083848423704897,0.0005874268059625744,1.8766121385001313e-05,0.0019369852937386753,0.00010988788609546838,0.07609237777023607,0.0007271541001183302,6.556591464316885e-05,0.0021776050556729046,7.13406976913129e-05,0.00022827329386027056,6.373330529720797e-05,0.0006764281843364189,6.399364236523435e-05
2816,0.04414828077386384,0.06566346167993242,0.0015867267914294895,0.040707348427059746,0.0003054988862506178,0.00029250977001832307,0.0003253527853370876,0.00012998718791878497,0.001675219704182996,9.854000672616519e-05,0.04765854295837932,0.05978112298026429,0.00600825849108889,0.001797815850947386,0.00012885803587694633,0.0002474960340512215,0.0002526330500625806,0.0006208700209924857,0.005422772764966736,0.0006691359574418822,0.3412499876407381,0.00046912778652556815,0.0007621063125637182,0.0009745411952859074,0.003476566850479745,0.0002730573974698892,0.0028053094636560274,0.0010095483265955495,0.00023065039728146567,0.0001438937193043572,0.00026022550981924476,0.008973866065946091,0.19570303956016755,4.0331087555799664e-05,0.0015076924705392106,1.9513838952513984e-05,4.4678455910979414e-05,2.2087668328443254e-05,0.16429028089019845,0.0002230632058901559
2817,0.040117123411034794,0.15682821736917318,0.0006105211263408552,0.002727223867584159,0.005144911884173802,0.0002017945293914597,0.0002294441029445877,0.00017177663703654082,0.007619027410606063,0.0001849118612608326,0.016067996211976077,0.02285464850560563,0.01619787536114685,0.0077267275384452225,0.0038518406542885257,0.00012794114049455836,0.00027105304768179785,0.0018736678884750692,0.004184945179391752,0.0012256041988413676,0.3089483139508146,0.00405809147955153,0.007095417654834066,0.001325627683695251,0.002003393944910769,0.0023431683958212582,0.00022966987058051512,0.0004944630113407852,0.00011151579785569065,0.00022911280388136722,0.0005086681697187639,0.004786347779130272,0.0031033872526370055,0.0002110237833368967,0.37535650945304533,3.181610797271798e-05,0.0001276325098875625,9.492205490625509e-05,0.0005850819904614455,0.00013858437972478647
